Timestamp,Symbol,LTP,LTQ,Ticks_2min,Ticks_5min,LTQ_2min_avg,LTQ_5min_avg,LTQ_Spike_Ratio,ETQ_5min,ETQ_20min,ETQ_60min,BidQty,AskQty,BidAsk_Imbalance,Volume
2026-08-10 13:23:38.051229,NSE:1018GS2026-GS,104.45,1,0,0,,,0.0,0,3,208,10,735,-0.9731543624161074,252
2026-08-10 13:22:00.604002,NSE:182D030926-TB,99.0,200,0,0,,,0.0,0,400,800,5000,0,1.0,0
2026-08-10 13:22:00.399686,NSE:182D040227-TB,97.31,0,0,0,,,0.0,0,0,0,5000,800,0.7241379310344828,0
2026-08-10 13:22:01.394223,NSE:182D051126-TB,98.0,100,0,0,,,0.0,0,200,400,5000,0,1.0,0
2026-08-10 13:22:00.757701,NSE:182D070127-TB,97.0,300,0,0,,,0.0,0,600,1200,5000,0,1.0,0
2026-08-10 13:21:59.838018,NSE:182D081026-TB,98.97,2000,0,0,,,0.0,0,4000,8000,5000,0,1.0,0
2026-08-10 13:22:00.353906,NSE:182D100926-TB,99.18,3000,0,0,,,0.0,0,6000,12000,5000,0,1.0,0
2026-08-10 13:21:59.913788,NSE:182D101226-TB,97.0,200,0,0,,,0.0,0,400,800,5000,0,1.0,0
2026-08-10 13:21:59.569319,NSE:182D121126-TB,97.32,0,0,0,,,0.0,0,0,0,5000,0,1.0,0
2026-08-10 13:22:00.808260,NSE:182D130826-TB,99.2,1000,0,0,,,0.0,0,2000,4000,10000,1000,0.8181818181818182,0
2026-08-10 13:28:41.774118,NSE:182D140127-TB,97.31,0,0,1,,0.0,0.0,0,0,0,5000,100,0.9607843137254902,0
2026-08-10 13:22:01.614130,NSE:182D151026-TB,98.5,500,0,0,,,0.0,0,1000,2000,5000,0,1.0,0
2026-08-10 13:22:00.378269,NSE:182D171226-TB,97.43,200,0,0,,,0.0,0,400,800,5000,0,1.0,0
2026-08-10 13:22:01.062415,NSE:182D180926-TB,98.86,500,0,0,,,0.0,0,1000,2000,5000,0,1.0,0
2026-08-10 13:22:00.449857,NSE:182D191126-TB,97.22,0,0,0,,,0.0,0,0,0,5000,0,1.0,0
2026-08-10 13:21:59.403999,NSE:182D210127-TB,97.29,0,0,0,,,0.0,0,0,0,5000,0,1.0,0
2026-08-10 13:22:01.513779,NSE:182D210826-TB,99.15,100,0,0,,,0.0,0,200,400,5000,0,1.0,0
2026-08-10 13:22:00.031340,NSE:182D221026-TB,98.2,900,0,0,,,0.0,0,1800,3600,5000,0,1.0,0
2026-08-10 13:21:59.406933,NSE:182D241226-TB,97.51,500,0,0,,,0.0,0,1000,2000,5000,0,1.0,0
2026-08-10 13:22:00.965537,NSE:182D270826-TB,99.15,5000,0,0,,,0.0,0,10000,20000,5000,0,1.0,0
2026-08-10 13:22:01.113815,NSE:182D271126-TB,98.18,7800,0,0,,,0.0,0,15600,31200,5000,0,1.0,0
2026-08-10 13:22:00.269444,NSE:182D280127-TB,97.29,0,0,0,,,0.0,0,0,0,5000,0,1.0,0
2026-08-10 13:22:00.941377,NSE:182D291026-TB,97.34,0,0,0,,,0.0,0,0,0,5000,0,1.0,0
2026-08-10 13:22:01.716525,NSE:182D311226-TB,97.77,5000,0,0,,,0.0,0,10000,20000,5000,1900,0.4492753623188406,0
2026-08-10 13:31:25.873811,NSE:20MICRONS-EQ,188.77,1,21,35,29.476190476190474,26.714285714285715,1.103386809269162,935,1237,6975,12,1,0.8461538461538461,50515
2026-08-10 13:31:32.523920,NSE:21STCENMGM-EQ,42.75,55,1,3,55.0,55.0,0.0,165,237,3107,210,175,0.09090909090909091,8981
2026-08-10 13:22:01.704751,NSE:364D010727-TB,94.44,800,0,0,,,0.0,0,1600,3200,5000,0,1.0,0
2026-08-10 13:21:59.813126,NSE:364D021026-TB,97.25,100,0,0,,,0.0,0,200,400,5000,0,1.0,0
2026-08-10 13:22:00.181849,NSE:364D030926-TB,98.99,200,0,0,,,0.0,0,400,800,5000,0,1.0,0
2026-08-10 13:22:01.145827,NSE:364D031226-TB,98.12,2000,0,0,,,0.0,0,4000,8000,5000,0,1.0,0
2026-08-10 13:21:59.923944,NSE:364D040227-TB,96.15,400,0,0,,,0.0,0,800,1600,5000,0,1.0,0
2026-08-10 13:22:00.604002,NSE:364D040327-TB,94.36,100,0,0,,,0.0,0,200,400,5000,0,1.0,0
2026-08-10 13:22:00.404017,NSE:364D050827-TB,94.64,0,0,0,,,0.0,0,0,0,10000,0,1.0,0
2026-08-10 13:22:01.391707,NSE:364D060527-TB,95.3,500,0,0,,,0.0,0,1000,2000,5000,0,1.0,0
2026-08-10 13:22:01.364117,NSE:364D061126-TB,98.0,3100,0,0,,,0.0,0,6200,12400,5000,0,1.0,0
2026-08-10 13:22:01.130755,NSE:364D070127-TB,96.17,100,0,0,,,0.0,0,200,400,5000,0,1.0,0
2026-08-10 13:21:59.846848,NSE:364D080427-TB,96.01,2800,0,0,,,0.0,0,5600,11200,5000,0,1.0,0
2026-08-10 13:22:00.766676,NSE:364D080727-TB,93.66,1000,0,0,,,0.0,0,2000,4000,5000,0,1.0,0
2026-08-10 13:22:00.647275,NSE:364D081026-TB,98.68,100,0,0,,,0.0,0,200,400,1000,1000,0.0,0
2026-08-10 13:21:59.628053,NSE:364D100627-TB,94.76,400,0,0,,,0.0,0,800,1600,5000,0,1.0,0
2026-08-10 13:21:59.318509,NSE:364D100926-TB,98.59,20000,0,0,,,0.0,0,40000,80000,100,0,1.0,0
2026-08-10 13:22:01.557587,NSE:364D101226-TB,97.85,10900,0,0,,,0.0,0,21800,43600,5000,0,1.0,0
2026-08-10 13:22:00.811600,NSE:364D110227-TB,97.17,2900,0,0,,,0.0,0,5800,11600,5000,0,1.0,0
2026-08-10 13:22:00.358648,NSE:364D110327-TB,96.35,1000,0,0,,,0.0,0,2000,4000,5000,0,1.0,0
2026-08-10 13:22:00.071520,NSE:364D121126-TB,97.2,400,0,0,,,0.0,0,800,1600,5000,0,1.0,0
2026-08-10 13:21:59.589032,NSE:364D130527-TB,94.54,4400,0,0,,,0.0,0,8800,17600,5000,0,1.0,0
2026-08-10 13:21:59.307389,NSE:364D130826-TB,99.8,45000,0,0,,,0.0,0,90000,225000,9000,50000,-0.6949152542372882,145000
2026-08-10 13:21:59.366136,NSE:364D150127-TB,96.65,500,0,0,,,0.0,0,1000,2000,5000,0,1.0,0
2026-08-10 13:22:01.618041,NSE:364D150427-TB,95.91,3000,0,0,,,0.0,0,6000,12000,5000,0,1.0,0
2026-08-10 13:22:01.425172,NSE:364D150727-TB,94.63,0,0,0,,,0.0,0,0,0,5000,0,1.0,0
2026-08-10 13:22:00.568014,NSE:364D151026-TB,98.36,1900,0,0,,,0.0,0,3800,7600,5000,0,1.0,0
2026-08-10 13:22:00.900391,NSE:364D170627-TB,94.75,500,0,0,,,0.0,0,1000,2000,5000,0,1.0,0
2026-08-10 13:22:01.007545,NSE:364D170926-TB,98.77,500,0,0,,,0.0,0,1000,2000,5000,2000,0.42857142857142855,0
2026-08-10 13:21:59.727931,NSE:364D171226-TB,98.01,1500,0,0,,,0.0,0,3000,6000,5000,0,1.0,0
2026-08-10 13:22:01.512264,NSE:364D190227-TB,95.6,400,0,0,,,0.0,0,800,1600,5000,0,1.0,0
2026-08-10 13:22:01.065297,NSE:364D190327-TB,96.29,3000,0,0,,,0.0,0,6000,12000,5000,0,1.0,0
2026-08-10 13:21:59.939268,NSE:364D191126-TB,97.2,200,0,0,,,0.0,0,400,800,5000,0,1.0,0
2026-08-10 13:22:00.421565,NSE:364D200527-TB,95.39,2700,0,0,,,0.0,0,5400,10800,5000,0,1.0,0
2026-08-10 13:22:00.655737,NSE:364D200826-TB,99.28,100,0,0,,,0.0,0,200,400,100,0,1.0,0
2026-08-10 13:21:59.928095,NSE:364D210127-TB,96.06,8500,0,0,,,0.0,0,17000,34000,5000,0,1.0,0
2026-08-10 13:22:00.022359,NSE:364D220427-TB,95.89,3700,0,0,,,0.0,0,7400,14800,5000,0,1.0,0
2026-08-10 13:21:59.414220,NSE:364D220727-TB,97.16,100,0,0,,,0.0,0,200,400,5000,0,1.0,0
2026-08-10 13:21:59.464115,NSE:364D231026-TB,98.7,100,0,0,,,0.0,0,200,400,5000,0,1.0,0
2026-08-10 13:21:59.731971,NSE:364D240627-TB,94.0,4700,0,0,,,0.0,0,9400,18800,5000,0,1.0,0
2026-08-10 13:22:00.489221,NSE:364D240926-TB,98.5,1000,0,0,,,0.0,0,2000,4000,100,0,1.0,0
2026-08-10 13:22:00.968067,NSE:364D250227-TB,96.02,100,0,0,,,0.0,0,200,400,5000,0,1.0,0
2026-08-10 13:22:01.157515,NSE:364D251226-TB,96.35,2000,0,0,,,0.0,0,4000,8000,5000,0,1.0,0
2026-08-10 13:22:00.494105,NSE:364D261126-TB,97.6,6600,0,0,,,0.0,0,13200,26400,5000,0,1.0,0
2026-08-10 13:21:59.876440,NSE:364D280127-TB,96.75,100,0,0,,,0.0,0,200,400,5000,0,1.0,0
2026-08-10 13:22:01.113815,NSE:364D280527-TB,94.85,100,0,0,,,0.0,0,200,400,5000,0,1.0,0
2026-08-10 13:22:01.319950,NSE:364D280826-TB,99.3,100,0,0,,,0.0,0,200,400,100,0,1.0,0
2026-08-10 13:22:00.938546,NSE:364D290427-TB,94.41,700,0,0,,,0.0,0,1400,2800,5000,0,1.0,0
2026-08-10 13:22:00.229033,NSE:364D290727-TB,94.6,300,0,0,,,0.0,0,600,1200,100,0,1.0,0
2026-08-10 13:22:00.664077,NSE:364D291026-TB,98.14,1200,0,0,,,0.0,0,2400,4800,5000,0,1.0,0
2026-08-10 13:26:14.651109,NSE:3PLAND-EQ,31.8,20,0,0,,,0.0,0,240,296,300,2322,-0.7711670480549199,3840
2026-08-10 13:22:01.501942,NSE:574GS2026-GS,101.45,1,0,0,,,0.0,0,2,4,4000,4000,0.0,0
2026-08-10 13:22:00.784211,NSE:577GS2030-GS,97.0,1,0,0,,,0.0,0,2,4,1000,0,1.0,0
2026-08-10 13:22:00.554336,NSE:579GS2030-GS,97.2,1,0,0,,,0.0,0,2,4,100,0,1.0,0
2026-08-10 13:22:01.168903,NSE:585GS2030-GS,96.51,1,0,0,,,0.0,0,2,4,100,0,1.0,0
2026-08-10 13:23:53.497915,NSE:591GS2028-GS,98.36,90,0,0,,,0.0,0,270,450,5000,289,0.8907165815844205,0
2026-08-10 13:31:06.447864,NSE:5PAISA-EQ,381.75,16,8,17,11.5,8.588235294117647,1.339041095890411,146,920,6047,123,4,0.937007874015748,93418
2026-08-10 13:21:59.689378,NSE:601GS2028-GS,102.0,6,0,0,,,0.0,0,12,24,1500,3200,-0.3617021276595745,0
2026-08-10 13:21:59.460433,NSE:601GS2030-GS,101.8,1,0,0,,,0.0,0,2,5,525,549,-0.0223463687150838,0
2026-08-10 13:22:01.289952,NSE:603GS2029-GS,100.36,94,0,0,,,0.0,0,188,376,1000,200,0.6666666666666666,0
2026-08-10 13:21:59.490489,NSE:610GS2031-GS,103.25,1,0,0,,,0.0,0,2,4,0,1500,-1.0,0
2026-08-10 13:21:59.678343,NSE:613GS2028-GS,99.4,2,0,0,,,0.0,0,4,8,5,2,0.42857142857142855,0
2026-08-10 13:22:01.102402,NSE:619GS2034-GS,98.5,500,0,0,,,0.0,0,1000,2000,1000,0,1.0,0
2026-08-10 13:21:59.601829,NSE:622GS2035-GS,98.85,3700,0,0,,,0.0,0,7400,14800,1000,0,1.0,0
2026-08-10 13:21:59.362028,NSE:628GS2032-GS,98.65,190,0,0,,,0.0,0,380,760,1000,2000,-0.3333333333333333,0
2026-08-10 13:22:00.874722,NSE:633GS2035-GS,98.0,999,0,0,,,0.0,0,1998,3996,5000,104,0.9592476489028213,0
2026-08-10 13:22:00.945484,NSE:636GS2031-GS,102.5,100,0,0,,,0.0,0,200,400,5000,49,0.9805902158843335,0
2026-08-10 13:22:01.331153,NSE:645GS2029-GS,100.5,1,0,0,,,0.0,0,2,4,1000,97,0.8231540565177757,0
2026-08-10 13:21:57.375128,NSE:647MH28-SG,97.95,30000,0,0,,,0.0,0,60000,120000,100,0,1.0,0
2026-08-10 13:21:59.692462,NSE:648GS2035-GS,101.15,1,0,0,,,0.0,0,2,5,120,99,0.0958904109589041,0
2026-08-10 13:21:57.479133,NSE:653KA30-SG,93.0,7900,0,0,,,0.0,0,15800,31600,100,0,1.0,0
2026-08-10 13:21:58.153380,NSE:653TN31-SG,100.54,1000,0,0,,,0.0,0,2000,4000,0,0,0.0,0
2026-08-10 13:24:38.529094,NSE:654GS2032-GS,98.47,500,0,0,,,0.0,0,1500,2500,10500,2999,0.5556707904289206,500
2026-08-10 13:21:59.109914,NSE:654KA30-SG,95.0,100,0,0,,,0.0,0,200,400,100,0,1.0,0
2026-08-10 13:22:01.230244,NSE:657GS2033-GS,98.35,1000,0,0,,,0.0,0,2000,4000,1000,0,1.0,0
2026-08-10 13:21:57.784242,NSE:657TN31-SG,104.9,10000,0,0,,,0.0,0,20000,40000,0,0,0.0,0
2026-08-10 13:22:01.222115,NSE:662GS2051-GS,92.77,3,0,0,,,0.0,0,6,12,1000,0,1.0,0
2026-08-10 13:21:55.886072,NSE:663GJ29-SG,104.9,8200,0,0,,,0.0,0,16400,32800,0,0,0.0,0
2026-08-10 13:21:54.946512,NSE:663TN35-SG,91.0,4900,0,0,,,0.0,0,9800,19600,100,0,1.0,0
2026-08-10 13:21:55.475043,NSE:663TN55-SG,101.34,0,0,0,,,0.0,0,0,0,0,0,0.0,0
2026-08-10 13:22:00.001815,NSE:664GS2027-GS,100.0,60,0,0,,,0.0,0,120,240,1000,4533,-0.6385324417133562,0
2026-08-10 13:22:01.791254,NSE:664GS2035-GS,97.46,1,0,0,,,0.0,0,2,4,1000,0,1.0,0
2026-08-10 13:21:53.802856,NSE:666TN30-SG,102.82,100,0,0,,,0.0,0,200,400,100,0,1.0,0
2026-08-10 13:21:59.595066,NSE:667GS2035-GS,103.5,1,0,0,,,0.0,0,2,4,5000,5000,0.0,0
2026-08-10 13:23:33.279814,NSE:667GS2050-GS,92.9,1500,0,0,,,0.0,0,6894,10788,10000,1000,0.8181818181818182,1500
2026-08-10 13:21:59.544518,NSE:668GS2031-GS,97.7,100,0,0,,,0.0,0,200,400,1000,0,1.0,0
2026-08-10 13:22:01.279680,NSE:668GS2033-GS,98.7,95,0,0,,,0.0,0,190,380,5000,0,1.0,0
2026-08-10 13:22:01.398969,NSE:668GS2040-GS,98.38,1200,0,0,,,0.0,0,2400,4800,1000,2000,-0.3333333333333333,1200
2026-08-10 13:21:53.510248,NSE:669GJ34-SG,93.6,100,0,0,,,0.0,0,200,400,100,100,0.0,0
2026-08-10 13:21:57.418015,NSE:669KA37-SG,95.0,14000,0,0,,,0.0,0,28000,56000,100,0,1.0,0
2026-08-10 13:21:57.750853,NSE:672MH38-SG,93.0,100,0,0,,,0.0,0,200,400,100,0,1.0,0
2026-08-10 13:21:59.220286,NSE:675BR27-SG,85.75,300,0,0,,,0.0,0,600,1200,0,0,0.0,0
2026-08-10 13:21:58.682643,NSE:675GJ31-SG,100.0,100,0,0,,,0.0,0,200,400,100,0,1.0,0
2026-08-10 13:21:59.771978,NSE:675GS2029-GS,101.47,350,0,0,,,0.0,0,700,1400,1000,49,0.9065776930409915,0
2026-08-10 13:21:55.696743,NSE:675KA33A-SG,101.1,7000,0,0,,,0.0,0,14000,28000,100,0,1.0,0
2026-08-10 13:30:43.478468,NSE:676GS2061-GS,93.65,1,2,2,1.0,1.0,0.0,2,4,12,551,998,-0.28857327307940606,4502
2026-08-10 13:21:59.248992,NSE:678MH31-SG,98.4,10000,0,0,,,0.0,0,20000,40000,100,0,1.0,0
2026-08-10 13:21:58.713846,NSE:678RJ31-SG,105.0,0,0,0,,,0.0,0,0,0,100,0,1.0,0
2026-08-10 13:21:59.562082,NSE:679GS2027-GS,101.0,30000,0,0,,,0.0,0,60000,120000,500,0,1.0,0
2026-08-10 13:22:01.175531,NSE:679GS2029-GS,103.01,4,0,0,,,0.0,0,8,16,1000,0,1.0,0
2026-08-10 13:22:01.765851,NSE:679GS2031-GS,97.41,300,0,0,,,0.0,0,600,1200,100,5261,-0.9626935273269912,0
2026-08-10 13:22:00.904020,NSE:679GS2034-GS,100.2,100,0,0,,,0.0,0,200,400,4900,100,0.96,100
2026-08-10 13:21:59.662356,NSE:679GS2034A-GS,98.84,100,0,0,,,0.0,0,200,400,0,0,0.0,0
2026-08-10 13:21:55.019182,NSE:683GJ30-SG,97.4,6700,0,0,,,0.0,0,13400,26800,100,0,1.0,0
2026-08-10 13:22:00.536739,NSE:683GS2039-GS,94.06,0,0,0,,,0.0,0,0,0,1000,0,1.0,0
2026-08-10 13:21:58.865804,NSE:683MH32A-SG,96.5,11000,0,0,,,0.0,0,22000,44000,100,0,1.0,0
2026-08-10 13:21:58.652386,NSE:683MH32B-SG,93.0,11700,0,0,,,0.0,0,23400,46800,100,0,1.0,0
2026-08-10 13:21:57.961363,NSE:683TN31A-SG,95.24,100,0,0,,,0.0,0,200,400,100,0,1.0,0
2026-08-10 13:21:59.397719,NSE:68GS2060-GS,93.55,1,0,0,,,0.0,0,2,5,5000,17,0.9932230416583616,503
2026-08-10 13:31:19.359760,NSE:690GS2065-GS,94.0,888,3,14,370.6666666666667,785.7142857142857,0.4717575757575758,11000,29056,29168,500,112,0.6339869281045751,26255
2026-08-10 13:22:01.807926,NSE:692GS2039-GS,99.26,200,0,0,,,0.0,0,400,800,5000,9998,-0.3332444325910121,0
2026-08-10 13:22:01.596746,NSE:694GS2036-GS,102.5,300,0,0,,,0.0,0,600,1200,2461,400,0.7203774903879763,0
2026-08-10 13:21:59.827228,NSE:695GS2061-GS,94.4,5,0,0,,,0.0,0,10,347,2000,3778,-0.3077189338871582,226
2026-08-10 13:21:57.300303,NSE:696TN56-SG,91.6,700,0,0,,,0.0,0,1400,2800,0,0,0.0,0
2026-08-10 13:22:00.179363,NSE:697GR2034-GS,101.25,1575,0,0,,,0.0,0,3150,6300,10,100,-0.8181818181818182,0
2026-08-10 13:22:01.303089,NSE:697GS2026-GS,103.69,100000,0,0,,,0.0,0,200000,400000,1000,0,1.0,0
2026-08-10 13:21:58.874239,NSE:697RJ31-SG,96.75,400,0,0,,,0.0,0,800,1600,100,0,1.0,0
2026-08-10 13:21:55.268057,NSE:697TN31A-SG,99.77,11300,0,0,,,0.0,0,22600,45200,100,0,1.0,0
2026-08-10 13:21:59.997684,NSE:698GR2054-GS,96.9,5,0,0,,,0.0,0,10,20,10,1,0.8181818181818182,6
2026-08-10 13:21:55.727034,NSE:698HR31-SG,95.55,200,0,0,,,0.0,0,400,800,100,0,1.0,0
2026-08-10 13:21:54.724811,NSE:698MH28-SG,100.78,1000,0,0,,,0.0,0,2000,4000,100,0,1.0,0
2026-08-10 13:21:58.884168,NSE:699GA31-SG,81.47,100,0,0,,,0.0,0,200,400,100,0,1.0,0
2026-08-10 13:22:01.506406,NSE:699GS2051-GS,97.45,6,0,0,,,0.0,0,12,24,3000,1000,0.5,0
2026-08-10 13:21:54.952158,NSE:699PY29-SG,90.25,100,0,0,,,0.0,0,200,400,100,0,1.0,0
2026-08-10 13:21:53.821908,NSE:699TN32-SG,93.1,100,0,0,,,0.0,0,200,400,100,0,1.0,0
2026-08-10 13:21:59.275913,NSE:699TN41-SG,104.95,12000,0,0,,,0.0,0,24000,48000,0,0,0.0,0
2026-08-10 13:21:57.877924,NSE:700TN29-SG,100.0,0,0,0,,,0.0,0,0,0,100,100,0.0,0
2026-08-10 13:21:56.869480,NSE:702GJ31-SG,95.0,100,0,0,,,0.0,0,200,400,100,100,0.0,0
2026-08-10 13:22:00.170736,NSE:702GS2027-GS,100.81,100,0,0,,,0.0,0,200,400,400,200,0.3333333333333333,101
2026-08-10 13:22:01.875821,NSE:702GS2031-GS,100.7,100,0,0,,,0.0,0,200,500,4900,100,0.96,100
2026-08-10 13:21:57.539384,NSE:703RJ36-SG,99.25,1000,0,0,,,0.0,0,2000,4000,0,0,0.0,0
2026-08-10 13:21:56.766135,NSE:703TN30-SG,95.0,100,0,0,,,0.0,0,200,400,100,0,1.0,0
2026-08-10 13:21:55.367166,NSE:704GJ30-SG,95.0,100,0,0,,,0.0,0,200,400,100,0,1.0,0
2026-08-10 13:21:55.994613,NSE:704GJ32-SG,104.89,8500,0,0,,,0.0,0,17000,34000,0,100,-1.0,0
2026-08-10 13:22:00.968067,NSE:704GS2029-GS,101.6,100,0,0,,,0.0,0,200,500,500,8386,-0.8874634256133244,100
2026-08-10 13:21:53.444080,NSE:704MH40-SG,100.0,0,0,0,,,0.0,0,0,0,0,100,-1.0,0
2026-08-10 13:22:00.267570,NSE:706GS2028-GS,102.96,1000,0,0,,,0.0,0,2000,4000,200,488,-0.4186046511627907,1000
2026-08-10 13:21:59.357972,NSE:706GS2041-GS,101.75,520,0,0,,,0.0,0,1040,2080,100,800,-0.7777777777777778,0
2026-08-10 13:22:01.206587,NSE:706GS2046-GS,103.0,1,0,0,,,0.0,0,2,4,1000,1899,-0.3101069334253191,0
2026-08-10 13:21:56.078156,NSE:706WB36-SG,98.16,100,0,0,,,0.0,0,200,400,0,0,0.0,0
2026-08-10 13:21:53.452255,NSE:707MH33-SG,96.5,100,0,0,,,0.0,0,200,400,100,0,1.0,0
2026-08-10 13:21:55.450563,NSE:707TN38-SG,99.58,1000,0,0,,,0.0,0,2000,4000,0,100,-1.0,0
2026-08-10 13:21:53.389707,NSE:708RJ30-SG,101.0,100,0,0,,,0.0,0,200,400,100,0,1.0,0
2026-08-10 13:22:01.457513,NSE:709GS2054-GS,96.99,1,0,0,,,0.0,0,2,15405,200,1817,-0.8016856717897868,10171
2026-08-10 13:22:01.568565,NSE:709GS2074-GS,95.6,655,0,0,,,0.0,0,1310,3930,1000,1000,0.0,25151
2026-08-10 13:21:53.458097,NSE:709KL52-SG,96.5,100,0,0,,,0.0,0,200,400,0,0,0.0,0
2026-08-10 13:21:55.627929,NSE:709TN35-SG,99.0,2800,0,0,,,0.0,0,5600,11200,100,0,1.0,0
2026-08-10 13:21:55.100860,NSE:709TS58-SG,93.0,100,0,0,,,0.0,0,200,400,100,200,-0.3333333333333333,0
2026-08-10 13:21:55.107956,NSE:709TS60-SG,95.5,100,0,0,,,0.0,0,200,400,0,0,0.0,0
2026-08-10 13:22:00.273833,NSE:710GR2028-GS,100.0,0,0,0,,,0.0,0,0,0,0,0,0.0,0
2026-08-10 13:21:59.871302,NSE:710GS2029-GS,103.65,100,0,0,,,0.0,0,200,400,16299,1000,0.8843863807156483,0
2026-08-10 13:21:57.994178,NSE:711GJ31-SG,99.5,2800,0,0,,,0.0,0,5600,11200,100,0,1.0,0
2026-08-10 13:21:56.799353,NSE:711WB44-SG,100.0,400,0,0,,,0.0,0,800,1600,0,0,0.0,0
2026-08-10 13:21:56.071130,NSE:712AP37-SG,95.0,100,0,0,,,0.0,0,200,400,100,0,1.0,0
2026-08-10 13:21:53.856024,NSE:712MH47-SG,95.0,1000,0,0,,,0.0,0,2000,4000,100,100,0.0,0
2026-08-10 13:21:53.916040,NSE:712MZ34-SG,97.68,100,0,0,,,0.0,0,200,400,0,0,0.0,0
2026-08-10 13:21:57.623891,NSE:712TN34A-SG,95.0,100,0,0,,,0.0,0,200,400,100,0,1.0,0
2026-08-10 13:22:00.991743,NSE:716GS2050-GS,102.25,270,0,0,,,0.0,0,540,1350,101,2000,-0.9038553069966683,0
2026-08-10 13:21:59.555390,NSE:717GS2028-GS,102.0,1,0,0,,,0.0,0,2,4,1000,0,1.0,0
2026-08-10 13:22:00.995526,NSE:717GS2030-GS,103.51,2000,0,0,,,0.0,0,4000,8000,5000,2550,0.32450331125827814,0
2026-08-10 13:21:56.143897,NSE:718GJ28-SG,100.0,200,0,0,,,0.0,0,400,800,100,0,1.0,0
2026-08-10 13:22:00.144959,NSE:718GS2033-GS,106.3,1000,0,0,,,0.0,0,2000,4000,1601,5000,-0.5149219815179519,0
2026-08-10 13:26:22.714180,NSE:718GS2037-GS,102.1,1,0,0,,,0.0,0,4,6,1,1000,-0.998001998001998,2
2026-08-10 13:21:58.704888,NSE:718MH30-SG,97.07,100,0,0,,,0.0,0,200,400,100,0,1.0,0
2026-08-10 13:21:53.930769,NSE:719AP38-SG,95.0,400,0,0,,,0.0,0,800,1600,100,0,1.0,0
2026-08-10 13:22:00.514255,NSE:719GS2060-GS,101.9,29,0,0,,,0.0,0,58,116,9000,946,0.8097727729740599,0
2026-08-10 13:21:58.476069,NSE:719KL51-SG,99.0,100,0,0,,,0.0,0,200,400,0,0,0.0,0
2026-08-10 13:21:54.222942,NSE:719PN37-SG,98.5,5000,0,0,,,0.0,0,10000,20000,100,0,1.0,0
2026-08-10 13:21:56.853959,NSE:719TN42-SG,102.72,1000,0,0,,,0.0,0,2000,4000,0,0,0.0,0
2026-08-10 13:21:59.956251,NSE:71GS2034-GS,103.97,1,0,0,,,0.0,0,2,4,500,1600,-0.5238095238095238,0
2026-08-10 13:21:57.228277,NSE:71JK33A-SG,95.0,100,0,0,,,0.0,0,200,400,0,0,0.0,0
2026-08-10 13:21:59.052440,NSE:71MH33-SG,95.8,200,0,0,,,0.0,0,400,800,0,0,0.0,0
2026-08-10 13:21:55.686760,NSE:71MH36-SG,93.5,200,0,0,,,0.0,0,400,800,0,0,0.0,0
2026-08-10 13:21:53.448800,NSE:71WB50-SG,96.0,100,0,0,,,0.0,0,200,400,0,0,0.0,0
2026-08-10 13:21:54.308267,NSE:722KA35-SG,98.7,2000,0,0,,,0.0,0,4000,8000,0,0,0.0,0
2026-08-10 13:21:55.920603,NSE:722KA36-SG,95.0,1000,0,0,,,0.0,0,2000,4000,100,0,1.0,0
2026-08-10 13:21:56.016492,NSE:722KA38A-SG,96.7,4000,0,0,,,0.0,0,8000,16000,0,0,0.0,0
2026-08-10 13:21:58.332840,NSE:722MH49-SG,100.0,0,0,0,,,0.0,0,0,0,0,100,-1.0,0
2026-08-10 13:21:55.134139,NSE:722TN54A-SG,95.0,100,0,0,,,0.0,0,200,400,100,100,0.0,0
2026-08-10 13:21:59.105862,NSE:723GJ27-SG,102.0,2700,0,0,,,0.0,0,5400,10800,100,100,0.0,2700
2026-08-10 13:22:00.845475,NSE:723GS2039-GS,104.6,1500,0,0,,,0.0,0,3000,7500,1000,0,1.0,0
2026-08-10 13:21:54.138735,NSE:723MH35-SG,95.0,1800,0,0,,,0.0,0,3600,9100,3200,1900,0.2549019607843137,1900
2026-08-10 13:22:01.038553,NSE:724GR2033-GS,100.0,1,0,0,,,0.0,0,2,4,0,0,0.0,0
2026-08-10 13:24:13.727294,NSE:724GS2055-GS,101.2,14,0,0,,,0.0,0,7452,7732,1500,4978,-0.5368941031182464,4622
2026-08-10 13:21:57.458239,NSE:724KA38-SG,98.82,10700,0,0,,,0.0,0,21400,42800,100,0,1.0,0
2026-08-10 13:21:55.932074,NSE:724KL41-SG,95.0,100,0,0,,,0.0,0,200,400,100,100,0.0,0
2026-08-10 13:21:55.863989,NSE:724UP32-SG,95.0,100,0,0,,,0.0,0,200,400,100,0,1.0,0
2026-08-10 13:21:54.134099,NSE:725AP37-SG,97.0,300,0,0,,,0.0,0,600,1200,100,0,1.0,0
2026-08-10 13:21:54.093945,NSE:725GA35-SG,94.76,100,0,0,,,0.0,0,200,400,100,0,1.0,0
2026-08-10 13:22:01.521272,NSE:725GR2028-GS,95.0,99,0,0,,,0.0,0,198,396,0,0,0.0,0
2026-08-10 13:30:16.388006,NSE:725GS2063-GS,97.51,25000,1,1,25000.0,25000.0,0.0,25000,125000,250000,5000,4500,0.05263157894736842,100775
2026-08-10 13:21:56.635864,NSE:725HR32-SG,96.51,100,0,0,,,0.0,0,200,400,100,0,1.0,0
